,Retail_Product_Color,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2Name,Retail_Product_Level3Name,Retail_Product_Level4Name,Retail_Product_Name,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_SOHQTY,Retail_CCQTY,_merge,diff,unders
688,AZUL,C,VESTUARIO,CM,CMB,CMBB,BERMUDA JEANS CDD SLO INK BERMUDA COLOR,9556670004.0,44,BERMUDA SARJA,2,0,left_only,-2,2
689,ROSA,C,VESTUARIO,CY,CYA,CYAA,CALCA SARJA CRN PRD INK ROSA LISO C21527,9671540005.0,44,CALÇA JEANS,2,0,left_only,-2,2
690,JEANS,C,VESTUARIO,C8,C8D,C8DA,CALCA C8 SLO INFO INK 5 POCKETS COM STON,9275380002.0,8,CALÇA,1,0,left_only,-1,1
691,PRETO,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA FR,9468420007.0,G,SHORT DOLL,10,10,both,0,0
692,ROSA,C,VESTUARIO,C6,C6A,C6AB,2 CALCINHAS APP TRS MEDIA MFB REF 50509,5528060008.0,M,CALCINHA / BOTTOM,5,4,both,-1,1
693,LILAS,C,VESTUARIO,CR,CRA,CRAK,CALCINHA CR PRD ELLA FLORZINHA 2 ESTAMPA,9388960007.0,G,KIT CALCINHA,1,1,both,0,0
694,BRANCO,C,VESTUARIO,C6,C6A,C6AA,3 CALCINHAS APP TANGA TRS COTTON LISO ME,6944100004.0,GG,CALCINHA / BOTTOM,4,1,both,-3,3
695,JEANS,C,VESTUARIO,CY,CYA,CYAD,SAIA CY SAW MARCA DE TERCEIROS SAIA LISO,9692420002.0,38,BOTTOM CURTO JEANS,2,0,left_only,-2,2
696,ROSA,C,VESTUARIO,CR,CRA,CRAB,BIQUINI CR SLO ELLA RENDA  LISO ROSA GG,9647270002.0,GG,CALCINHA / BOTTOM,2,2,both,0,0
697,VERMELHO,C,VESTUARIO,CY,CYA,CYAB,CALCA SARJA CRN PRD INK five pockets 191,9543960002.0,38,CALÇA SARJA,2,0,left_only,-2,2
698,PRETO,C,VESTUARIO,CM,CMB,CMBB,BERMUDA JEANS CRN MSA INK CHINO LISO 220,9578790011.0,44,BERMUDA SARJA,2,0,left_only,-2,2
699,BRANCO,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN SLO INK LISO BRANCO 46,9623060005.0,46,BOTTOM CURTO SARJA,6,6,both,0,0
700,VERMELHO,C,VESTUARIO,CP,CPC,CPCD,CHINELO FECHADO EVA ACC SLO DISNEY MINNI,9433950001.0,35/36,CHINELOS,1,0,left_only,-1,1
701,CINZA,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO DISNEY,9564070003.0,G,SHORT DOLL,3,3,both,0,0
702,LILAS,C,VESTUARIO,C6,C6A,C6AT,2 SOUTIENS APP TRS BASE C  BJ SEM ARO RE,8546470002.0,44,SOUTIEN / TOP,4,2,both,-2,2
703,CINZA,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR SLO ELLA ESTAM,9581400003.0,G,SHORT DOLL,5,5,both,0,0
704,JEANS,C,VESTUARIO,CY,CYC,CYCB,CALCA JEANS PS PRD INK USED TANK RASGOS,9481110002.0,52,CALÇA JEANS PLUS,2,2,both,0,0
705,CINZA,C,VESTUARIO,CP,CPM,CPMG,MEIA CP FCX MAIS ACESSORIOS SAPATILHA ES,9306530001.0,34/39,MEIA CASUAL/ESPORTIVA,1,0,left_only,-1,1
706,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697870001.0,38,CALÇA JEANS,1,0,left_only,-1,1
707,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK MARMORIZADO RASGO,9412590002.0,36,CALÇA JEANS,1,0,left_only,-1,1
708,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN SLO INK BASICA STONE  LI,9383920004.0,42,CALÇA JEANS,4,2,both,-2,2
709,PRETO,C,VESTUARIO,CJ,CJA,CJAC,CAMISOLA SEM MANGA CJ SLO ELLA ANIMAL PR,9649000002.0,42,CAMISOLA / ROBE,3,3,both,0,0
710,CAQUI,C,VESTUARIO,CM,CMB,CMBA,CALCA APP5 SARJA MARROM EASE CS SLO SLIM,8337730003.0,40,CALÇA SARJA,2,0,left_only,-2,2
711,ROSA,C,VESTUARIO,CY,CYA,CYAE,BERMUDA SARJA CRN SLO INK ABERTURA BARRA,9384260001.0,38,BOTTOM CURTO SARJA,1,0,left_only,-1,1
712,ROSA,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS BIQ TRS ROSA  AMARELO VERDE,9627260001.0,G,CALCINHA / BOTTOM,7,6,both,-1,1
713,JEANS,C,VESTUARIO,CY,CYA,CYAI,MACACAO SEM MANGA JEANS CRN PRD INK DIRT,9480820001.0,36,INTEIRO,2,2,both,0,0
714,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK BARRA FEITA 5 PO,9166750001.0,36,CALÇA JEANS,1,0,left_only,-1,1
715,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS INK calca slim used bigode L,9546820006.0,40,CALÇA JEANS,4,0,left_only,-4,4
716,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM USED B,9440900004.0,42,CALÇA JEANS,2,0,left_only,-2,2
717,JEANS,C,VESTUARIO,CY,CYC,CYCD,BERMUDA JEANS PS SLO INK USED LISO JEANS,9383830001.0,46,BOTTOM CURTO JEANS PLUS,2,2,both,0,0
718,PRETO,C,VESTUARIO,CM,CMB,CMBB,BERMUDA SARJA CRN MSA INK CHINO  LISO IN,9498300006.0,46,BERMUDA SARJA,2,0,left_only,-2,2
719,ROSA,C,VESTUARIO,CR,CRA,CRAB,CALCINHA CR PRD ELLA RENDAA TRIANGULO LI,9383040003.0,M,CALCINHA / BOTTOM,5,3,both,-2,2
720,ROSA,C,VESTUARIO,CP,CPM,CPMG,2 PARES MEIA INVISIVEL ACC SLO CACHORRO,9501970001.0,34/39,MEIA CASUAL/ESPORTIVA,6,2,both,-4,4
721,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN MSA INK AMACIADAUSEDSTON,9578080004.0,42,CALÇA JEANS,3,0,left_only,-3,3
722,,W,BELEZA,WB,WBO,WBOC,HIDRAT DESOD CORP PHYTO LOTION PURE SECR,9594020000.0,,CORPORAIS,8,8,both,0,0
723,VERDE,C,VESTUARIO,C8,C8D,C8DB,BERMUDA C8 PRD INFO INK COS DE ELASTICO,9483910002.0,6,BERMUDA,3,0,left_only,-3,3
724,,W,BELEZA,WL,WLH,WLHB,BATOM MATTE VINHO ATRAENTE,8688010000.0,,BATOM BASTÃO JEQUITI,2,2,both,0,0
725,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA APP CS MSA INK RETA BLUE MEDIO LIS,9003070003.0,44,CALÇA JEANS,2,0,left_only,-2,2
726,JEANS,C,VESTUARIO,CM,CMA,CMAB,BERMUDA JEANS INK LISO 02MA00662 JEANS 4,9571190001.0,44,BERMUDA JEANS,1,0,left_only,-1,1
727,PRETO,C,VESTUARIO,C6,C6A,C6AT,2 SOUTIENS TRS PUSH UP COTTON PTO CHOCO,8808140004.0,46,SOUTIEN / TOP,2,2,both,0,0
728,,W,BELEZA,WA,WAD,WADP,DESODORANTE COLONIA JEQUITI HOT WHEELS M,9581710000.0,,PERFUME,6,6,both,0,0
729,JEANS,C,VESTUARIO,CY,CYA,CYAD,BERMUDA JEANS CRN MSA INK USED BARRA DES,9573020004.0,42,BOTTOM CURTO JEANS,6,4,both,-2,2
730,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA DESFIADA C,9383980007.0,36,BOTTOM CURTO JEANS,1,0,left_only,-1,1
731,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS CRN MSA INK AMACIADAUSED LIS,9578050001.0,38,CALÇA JEANS,1,0,left_only,-1,1
732,PINK,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA NO,9667070001.0,G,SHORT DOLL,1,1,both,0,0
733,,H,ELETRO-ELETRONICOS,HB,HBH,HBHG,SAMS GALAXY A23 BRANCO 128 GB SM A235MZW,9561370000.0,,SAMSUNG,1,1,both,0,0
734,PRETO,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR PRD ELLA ESTAM,9581530004.0,P,SHORT DOLL,2,2,both,0,0
735,CHOCOLATE,C,VESTUARIO,C6,C6A,C6AB,CALCINHA APP TRS  CALCA ALTA MFB SAFIRA,8806680004.0,XG,CALCINHA / BOTTOM,1,0,left_only,-1,1
736,BEGE,C,VESTUARIO,CP,CPM,CPMG,MEIA CP FCX MAIS ACESSORIOS SAPATILHA ES,9306560001.0,34/39,MEIA CASUAL/ESPORTIVA,6,0,left_only,-6,6
737,CINZA,C,VESTUARIO,CR,CRA,CRAK,CALCINHA  PRD ELLA STAR ESTAMPADO CINZA,9388970004.0,P,KIT CALCINHA,1,1,both,0,0
738,BRANCO,C,VESTUARIO,CP,CPM,CPMG,3 PARES MEIA CURTA APP ACC FCX 2 BRANCAS,8964790001.0,34-39,MEIA CASUAL/ESPORTIVA,8,1,both,-7,7
739,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN MSA INK USED TANK BARRA,9384240003.0,36,CALÇA JEANS,1,0,left_only,-1,1
740,,W,BELEZA,WL,WLE,WLEA,VULT AGUA MICELAR FAC 180ML,9683070000.0,,DEMAQUILANTE / PRIMER,0,0,left_only,0,0
741,ROSA,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL SEM MANGA CR PRD ELLA RENDA P,9470390003.0,M,SHORT DOLL,5,5,both,0,0
742,PRETO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN CJ PRD ELLA LISO 41741 PRETO 42,9447120002.0,42,SOUTIEN / TOP,2,2,both,0,0
743,VERMELHO,C,VESTUARIO,CP,CPC,CPCD,CHINELO ABERTO EVA MINNIE VERMELHO ESTAM,9666030003.0,39/40,CHINELOS,2,1,both,-1,1
744,PRETO,C,VESTUARIO,CM,CMB,CMBA,CALCA SARJA JV PRD INK RETA COM BOLSO CA,9643040005.0,44,CALÇA SARJA,1,1,both,0,0
745,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM PRD INK LAVAGEM COM USED BIGODE,9440950007.0,50,CALÇA JEANS,1,1,both,0,0
746,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM USED F,9440460004.0,42,CALÇA JEANS,1,0,left_only,-1,1
747,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK VISTA ABOTOADA U,9412370006.0,42,CALÇA JEANS,1,0,left_only,-1,1
748,JEANS,C,VESTUARIO,CY,CYC,CYCB,CALCA  PS PRD INK USED TANK PUIDOS LISO,9481150002.0,48,CALÇA JEANS PLUS,3,0,left_only,-3,3
749,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS JV MSA INK BARRA DESFIADA BI,9384690004.0,40,BOTTOM CURTO JEANS,2,2,both,0,0
750,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9392570006.0,44,BOTTOM CURTO JEANS,3,0,left_only,-3,3
751,JEANS,C,VESTUARIO,CY,CYA,CYAF,TOP SEM MANGA JEANS CRN PRD INK CORSET L,9594460003.0,46,TOP,1,0,left_only,-1,1
752,DOURADO,C,VESTUARIO,C5,C5H,C5HA,TIARA COM 16 PEDRAS VERMELHAS AD21 0180,9563720001.0,SEM TAMANHO,ACESSÓRIOS DE CABELO,8,0,left_only,-8,8
753,JEANS,C,VESTUARIO,CY,CYA,CYAF,BLUSA MANGA CURTA JEANS CRN PRD INK MANG,9420930003.0,44,TOP,2,0,left_only,-2,2
754,PRETO,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MSA MAIS ACESSORIOS UNI ACE P,9682430001.0,UNICO,ÓCULOS ACETATO,1,0,left_only,-1,1
755,AZUL,C,VESTUARIO,CP,CPC,CPCD,CHINELO ABERTO EVA STITCH AZUL ESTAMPADO,9666040001.0,35/36,CHINELOS,3,3,both,0,0
756,CHOCOLATE,C,VESTUARIO,C7,C7A,C7AK,CALC TG BAS KIT 2X1 CHOCO BCO LIV C7 GG,8516960004.0,GG,KIT CALCINHA,4,1,both,-3,3
757,VINHO,C,VESTUARIO,CJ,CJA,CJAK,CALCINHA CJ SLO ELLA LISO VINHO P VINHO,9644090004.0,P,KIT CALCINHA,3,3,both,0,0
758,CHOCOLATE,C,VESTUARIO,C6,C6A,C6AB,CALCINHA APP REDUTORA BOXER TRS  REF C03,8398800003.0,EG,CALCINHA / BOTTOM,3,3,both,0,0
759,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN PRD INK USED TANK SKY RA,9479720004.0,42,CALÇA JEANS,2,0,left_only,-2,2
760,VERDE,C,VESTUARIO,CM,CMB,CMBA,CALCA CM EVT JNS MSA INK JOGGER CAMUFLAD,9440550001.0,38,CALÇA SARJA,1,0,left_only,-1,1
761,VERDE,C,VESTUARIO,CY,CYA,CYAE,SHORT   INK LISO 07FE00754 VERDE 42 VERD,9585500012.0,42,BOTTOM CURTO SARJA,2,2,both,0,0
762,,W,BELEZA,WB,WBV,WBVM,INSTANCE MASCARA CAPILAR KARITE 200G,9704530000.0,,MASCARA,1,1,both,0,0
763,LILAS,C,VESTUARIO,C6,C6A,C6AT,2 SOUTIENS APP TRS BASE C  BJ SEM ARO RE,8546470001.0,42,SOUTIEN / TOP,6,3,both,-3,3
764,PRETO,C,VESTUARIO,CJ,CJA,CJAS,SHORT DOLL SEM MANGA CJ SLO ELLA ONCINHA,9648870001.0,G,SHORT DOLL,2,2,both,0,0
765,JEANS,C,VESTUARIO,CY,CYA,CYAD,SAIA CY SAW MARCA DE TERCEIROS SAIA LISO,9692420003.0,40,BOTTOM CURTO JEANS,1,0,left_only,-1,1
766,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA EVT PAIS INK COM USED FILIG,9440430002.0,38,CALÇA JEANS,1,0,left_only,-1,1
767,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF MSA INK USED TANK DIRT LI,9579550004.0,42,CALÇA JEANS,2,2,both,0,0
768,JEANS,C,VESTUARIO,CY,CYA,CYAH,BERMUDA JEANS CF MSA INK MOM MEIA COXA L,9592970001.0,34,SAIA,2,0,left_only,-2,2
769,CINZA,C,VESTUARIO,CN,CNC,CNCC,CAMISOLA MANGA CURTA JV CN PRD DISNEY V,9589320006.0,M,CAMISOLA / ROBE,3,0,left_only,-3,3
770,CHOCOLATE,C,VESTUARIO,C6,C6A,C6AB,CINTA APP CALCINHA TRS FAIXA ULTRA ZERO,8332780001.0,P,CALCINHA / BOTTOM,1,1,both,0,0
771,VERDE,C,VESTUARIO,CM,CMB,CMBA,CALCA CS SLO INK SARJA MILITAR 5 POCKETS,9194120002.0,38,CALÇA SARJA,1,0,left_only,-1,1
772,,W,BELEZA,WA,WAE,WAEP,DESODORANTE COLONIA MASCULINA CAMARO BLA,9655200000.0,,PERFUME,4,3,both,-1,1
773,PRETO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN APP SNS SLO PP BASE LUTESTIL PRE,7575530002.0,42,SOUTIEN / TOP,11,5,both,-6,6
774,PRETO,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR PRD ELLA ESTAM,9581530003.0,M,SHORT DOLL,6,6,both,0,0
775,JEANS,C,VESTUARIO,CY,CYC,CYCD,SHORT JEANS PS PRD INK COM AMARRACAO LIS,9481200006.0,56,BOTTOM CURTO JEANS PLUS,2,0,left_only,-2,2
776,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS MARCA DE TERCEIROS SKINNY LI,9564140001.0,44,CALÇA JEANS,1,0,left_only,-1,1
777,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBI,RELOGIO LINCE FEM PRETO P1 DIGITAL MDN46,9424110000.0,,FEMININO OUTROS,0,0,left_only,0,0
778,JEANS,C,VESTUARIO,CY,CYA,CYAI,VESTIDO SEM MANGA JEANS CF PRD INK LONGO,9594270009.0,40,INTEIRO,2,0,left_only,-2,2
779,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697870004.0,42,CALÇA JEANS,1,0,left_only,-1,1
780,CHOCOLATE,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS COTTON POA CHOCO BRA,7326160004.0,GG,CALCINHA / BOTTOM,1,1,both,0,0
781,ROSA,C,VESTUARIO,CR,CRA,CRAC,CAMISOLA SEM MANGA CR PRD ELLA RENDA FLO,9470400003.0,M,CAMISOLA / ROBE,1,1,both,0,0
782,VERMELHO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN  SNS SLO PUSH UP RENDA VERMELHO,8222160002.0,42,SOUTIEN / TOP,1,0,left_only,-1,1
783,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM USED F,9440460005.0,40,CALÇA JEANS,1,0,left_only,-1,1
784,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK MARMORIZADO RASGO,9412590001.0,34,CALÇA JEANS,1,0,left_only,-1,1
785,,W,BELEZA,WL,WLC,WLCE,VULT BAS LIQ MAT HIDRALURONIC N020 26ML,9428570000.0,,BASE LIQUIDA,2,2,both,0,0
786,VERDE,C,VESTUARIO,CY,CYA,CYAH,SHORT SARJA JV MSA INK CLOCHARD VERDE BA,9593130001.0,36,SAIA,1,0,left_only,-1,1
787,ROXO,C,VESTUARIO,CY,CYB,CYBA,CALCA  CRN MSA INK BARRA NAVALHADA LISO,9479840004.0,44,CALÇA JEANS,2,1,both,-1,1
788,PRETO,C,VESTUARIO,C5,C5A,C5AB,OCULOS  C5 MSA MAIS ACESSORIOS MET UNI D,9683570001.0,UNICO,ÓCULOS METAL,1,1,both,0,0
789,CINZA,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP BIQUINI TRS COTTON LISO,8808130003.0,GG,CALCINHA / BOTTOM,2,2,both,0,0
790,ROSA,C,VESTUARIO,CR,CRA,CRAB,BIQUINI CR SLO ELLA LISO ROSA GG ROSA CL,9671700002.0,GG,CALCINHA / BOTTOM,1,1,both,0,0
791,AZUL,C,VESTUARIO,CM,CMB,CMBA,CALCA CS SLO INK SKINNY 5 POCKETS SARJA,9154030003.0,40,CALÇA SARJA,1,0,left_only,-1,1
792,JEANS,C,VESTUARIO,CY,CYB,CYBA,CALCA JEANS JV MSA INK BASICA BARRA VIRA,9684690006.0,44,CALÇA JEANS,2,0,left_only,-2,2
793,ROSA,C,VESTUARIO,CY,CYA,CYAB,CALCA SARJA CRN MSA INK PUSH UP BOLSO SE,9420010004.0,44,CALÇA SARJA,2,0,left_only,-2,2
794,VERMELHO,C,VESTUARIO,CP,CPC,CPCD,CHINELO ABERTO EVA MINNIE VERMELHO ESTAM,9666030002.0,37/38,CHINELOS,2,2,both,0,0
795,VERDE,C,VESTUARIO,CY,CYC,CYCE,JAQUETA MANGA LONGA SARJA PS PRD INK CAP,9427870004.0,48,TOP PLUS,1,0,left_only,-1,1
796,PRETO,C,VESTUARIO,CM,CMB,CMBA,CALCA SARJA EVT PAIS CF PRD INK AMACIADA,9486500001.0,50,CALÇA SARJA,1,0,left_only,-1,1
797,VERDE,C,VESTUARIO,C8,C8C,C8CB,SHORT C8 SLO INK SHORT INFO JUVA BARRA D,9633570004.0,4,SHORT/SAIA,1,1,both,0,0
798,BEGE,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN CJ PRD ELLA TULE BORDADO  BICOLO,9646760004.0,46,SOUTIEN / TOP,3,1,both,-2,2
799,,H,ELETRO-ELETRONICOS,HZ,HZB,HZBL,RELOGIO FEM P5 LINCE C CONJ  LRGJ121L KY,9136590000.0,,KIT FEMININO DOURADO,1,1,both,0,0
800,AZUL,C,VESTUARIO,CY,CYC,CYCC,BERMUDA SARJA PS SLO INK ABERTURA BARRA,9383770005.0,54,BOTTOM CURTO SARJA PLUS,1,1,both,0,0
801,LILAS,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN APP TRS 1 2 DAILY REF C04935 AUR,7502010002.0,M,SOUTIEN / TOP,1,1,both,0,0
802,JEANS,C,VESTUARIO,CY,CYA,CYAF,BLUSA MANGA CURTA JEANS CRN PRD INK MANG,9420930005.0,40,TOP,2,1,both,-1,1
803,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK ELASTICO NO COS,9480120003.0,42,BOTTOM CURTO JEANS,2,2,both,0,0
804,JEANS,C,VESTUARIO,CY,CYC,CYCB,CALCA JEANS PS MSA BARRA ITALIANA 3184 J,9632970003.0,50,CALÇA JEANS PLUS,2,0,left_only,-2,2
805,ROSA,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN CJ MSA ELLA PUSH UP LISO ROSA 40,9262120001.0,40,SOUTIEN / TOP,1,1,both,0,0
806,AZUL,C,VESTUARIO,CR,CRA,CRAK,CALCINHA CR SLO ELLA 2 PCS COTTON TRIANG,9281120002.0,GG,KIT CALCINHA,2,1,both,-1,1
807,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM SLO INK SLIM AMACIADA 5 POCKETS,9440390005.0,44,CALÇA JEANS,5,0,left_only,-5,5
808,PRETO,C,VESTUARIO,CM,CMB,CMBA,CALCA APP CS SLO SLIM INK SARJA CHINO GA,8442370006.0,38,CALÇA SARJA,1,0,left_only,-1,1
809,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CRN SLO INK BASICA STONE  LI,9383890004.0,42,CALÇA JEANS,1,1,both,0,0
810,BRANCO,C,VESTUARIO,CM,CMB,CMBB,BERMUDA SARJA CF PRD INK LISO BRANCO 40,9569860002.0,40,BERMUDA SARJA,1,0,left_only,-1,1
811,PRETO,C,VESTUARIO,CJ,CJA,CJAT,SOUTIEN BASE CJ MSA ELLA BICOLOR LISO PR,9424750004.0,46,SOUTIEN / TOP,2,1,both,-1,1
812,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS JV PRD INK USED TANK BARRA D,9479570003.0,38,CALÇA JEANS,2,2,both,0,0
813,AZUL,C,VESTUARIO,CR,CRA,CRAK,CALCINHA CR SLO ELLA ESTAMPADO AZUL M AZ,9707380004.0,M,KIT CALCINHA,3,3,both,0,0
814,MARROM,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MAIS ACESSORIOS OCULOS FEM AC,9717540001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
815,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA CY SAW MARCA DE TERCEIROS WIDE LEG,9692380002.0,36,CALÇA JEANS,2,1,both,-1,1
816,CAQUI,C,VESTUARIO,C8,C8D,C8DB,BERMUDA C8 PRD INK INFO BARRA DOBRADA LI,9483900002.0,6,BERMUDA,1,1,both,0,0
817,BRANCO,C,VESTUARIO,C9,C9A,C9AT,SOUTIEN RENDA ESTREITA ESS C9 PRD LISO B,9266810003.0,44,SOUTIEN / TOP,6,2,both,-4,4
818,ROSA,C,VESTUARIO,CY,CYB,CYBA,CALCA  CRN MSA INK BARRA NAVALHADA LISO,9479850005.0,46,CALÇA JEANS,2,2,both,0,0
819,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA JEANS EVT LCM CRN MSA  STONE  USED,9456280003.0,38,CALÇA JEANS,0,0,left_only,0,0
820,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS CF PRD INK USED TANK PUIDOS,9479600006.0,42,CALÇA JEANS,1,0,left_only,-1,1
821,BEGE,C,VESTUARIO,CY,CYA,CYAE,SHORT SARJA CRN PRD INK ELASTICO NA CINT,9480680004.0,40,BOTTOM CURTO SARJA,1,1,both,0,0
822,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Calc,9697900002.0,38,CALÇA JEANS,2,0,left_only,-2,2
823,AZUL,C,VESTUARIO,CN,CNC,CNCK,CALCINHA JV CN ELLA MICROFIBRA FLORES ES,9674240002.0,GG,KIT CALCINHA,2,1,both,-1,1
824,PRETO,C,VESTUARIO,C5,C5A,C5AA,OCULOS  C5 MSA MAIS ACESSORIOS  OCULOS M,9640370001.0,UNICO,ÓCULOS ACETATO,1,1,both,0,0
825,LILAS,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN APP TRS 1 2 DAILY REF C04935 AUR,7502010004.0,EG,SOUTIEN / TOP,1,2,both,1,0
826,JEANS,C,VESTUARIO,CY,CYC,CYCD,BERMUDA APP JEANS PS SLO INK CICLISTA BL,9392380004.0,52,BOTTOM CURTO JEANS PLUS,4,3,both,-1,1
827,,H,ELETRO-ELETRONICOS,HB,HBH,HBHG,SAMS GALAXY M13 AZUL 128GB SM M135MLBGZT,9697080000.0,,SAMSUNG,2,2,both,0,0
828,PRETO,C,VESTUARIO,C6,C6A,C6AT,SOUTIEN APP TRS POA PRETO REF  61411   D,8853740001.0,46,SOUTIEN / TOP,3,2,both,-1,1
829,JEANS,C,VESTUARIO,CM,CMA,CMAA,CALCA CM MSA INK SLIM LAVAGEM COM BIGODE,9440880001.0,36,CALÇA JEANS,1,0,left_only,-1,1
830,BRANCO,C,VESTUARIO,C6,C6A,C6AB,3 CALCINHAS APP TRS REF 51509 K179 FLORE,8566560001.0,G,CALCINHA / BOTTOM,3,3,both,0,0
831,PRETO,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR PRD ELLA ESTAM,9581530002.0,GG,SHORT DOLL,4,4,both,0,0
832,ROSA,C,VESTUARIO,CR,CRA,CRAS,SHORT DOLL MANGA CURTA CR SLO ELLA ESTAM,9581390003.0,G,SHORT DOLL,3,1,both,-2,2
833,BRANCO,C,VESTUARIO,CR,CRB,CRBK,CONJ CALCINHA ALTA G BRANCO MEDIO,9685390003.0,G,KIT CALCINHA,2,2,both,0,0
834,ROSA,C,VESTUARIO,CJ,CJA,CJAB,CALCINHA CJ PRD ELLA BICOLOR ROSA G ROSA,9563920001.0,G,CALCINHA / BOTTOM,4,2,both,-2,2
835,JEANS,C,VESTUARIO,CY,CYA,CYAA,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697960006.0,46,CALÇA JEANS,1,0,left_only,-1,1
836,AZUL,C,VESTUARIO,C7,C7A,C7AT,SOUTIEN C7 ELLA ESTAMPADO AZUL 46 AZUL E,9320460004.0,46,SOUTIEN / TOP,1,1,both,0,0
837,PINK,C,VESTUARIO,CN,CNC,CNCS,SHORT DOLL MANGA CURTA JV CN SLO ELLA NO,9667070004.0,M,SHORT DOLL,0,0,left_only,0,0
838,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN PRD INK ELASTICO NO COS,9480120007.0,36,BOTTOM CURTO JEANS,1,0,left_only,-1,1
839,JEANS,C,VESTUARIO,CY,CYA,CYAD,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384110007.0,46,BOTTOM CURTO JEANS,1,0,left_only,-1,1
840,JEANS,C,VESTUARIO,CY,CYA,CYAG,JAQUETA MANGA LONGA JEANS CRN PRD CROPPE,9671350004.0,42,JAQUETA/COLETE,2,0,left_only,-2,2
